i,j,n_valid,denominator,fraction
4,7,0,3846525097536,
4,8,0,667799496100,
4,9,0,102252852900,
4,10,0,13521038400,
4,11,0,1502337600,
4,12,0,135210384,
4,13,0,9363600,
4,14,0,462400,
4,15,0,14400,
4,16,0,225,
4,17,0,1,
5,0,135388,14342421672022500,9.439711795426037e-12
5,1,47883,4605510959127225,1.0397101915115356e-11
5,2,7295,1401915345465600,5.2041703142823e-12
5,3,1698,402335398890000,4.2214844733280685e-12
5,4,0,108172480360000,
5,5,0,27043120090000,
5,6,0,6230734868736,
5,7,0,1308887012356,
5,8,0,247426656400,
5,9,0,41408180100,
5,10,0,6009350400,
5,11,0,736145424,
5,12,0,73410624,
5,13,0,5664400,
5,14,0,313600,
5,15,0,11025,
5,16,0,196,
5,17,0,1,
6,0,235,2693188069524225,8.738285156719089e-14
6,1,247,925483177280025,2.6767437541657693e-13
6,2,30,302198588499600,1.0217203791665145e-13
6,3,0,93271169290000,
6,4,0,27043120090000,
6,5,0,7312459672336,
6,6,0,1828114918084,
6,7,0,418151049316,
6,8,0,86394844900,
6,9,0,15868440900,
6,10,0,2538950544,
6,11,0,344622096,
6,12,0,38291344,
6,13,0,3312400,
6,14,0,207025,
6,15,0,8281,
6,16,0,169,
6,17,0,1,
7,0,0,461140406672400,
7,1,0,169986706031025,
7,2,0,59693548345600,
7,3,0,19868414760000,
7,4,0,6230734868736,
7,5,0,1828114918084,
7,6,0,497634306624,
7,7,0,124408576656,
7,8,0,28210561600,
7,9,0,5712638724,
7,10,0,1012766976,
7,11,0,153165376,
7,12,0,19079424,
7,13,0,1863225,
7,14,0,132496,
7,15,0,6084,
7,16,0,144,
7,17,0,1,
8,0,0,71170904601225,
8,1,0,28214528710225,
8,2,0,10684791937600,
8,3,0,3846525097536,
8,4,0,1308887012356,
8,5,0,418151049316,
8,6,0,124408576656,
8,7,0,34134779536,
8,8,0,8533694884,
8,9,0,1914762564,
8,10,0,378224704,
8,11,0,64128064,
8,12,0,9018009,
8,13,0,1002001,
8,14,0,81796,
8,15,0,4356,
8,16,0,121,
8,17,0,1,
9,0,0,9762812702500,
9,1,0,4173746850625,
9,2,0,1709566710016,
9,3,0,667799496100,
9,4,0,247426656400,
9,5,0,86394844900,
9,6,0,28210561600,
9,7,0,8533694884,
9,8,0,2363904400,
9,9,0,590976100,
9,10,0,130873600,
9,11,0,25050025,
9,12,0,4008004,
9,13,0,511225,
9,14,0,48400,
9,15,0,3025,
9,16,0,100,
9,17,0,1,
10,0,0,1169804480625,
10,1,0,540917591841,
10,2,0,240407818596,
10,3,0,102252852900,
10,4,0,41408180100,
10,5,0,15868440900,
10,6,0,5712638724,
10,7,0,1914762564,
10,8,0,590976100,
10,9,0,165636900,
10,10,0,41409225,
10,11,0,9018009,
10,12,0,1656369,
10,13,0,245025,
10,14,0,27225,
10,15,0,2025,
10,16,0,81,
10,17,0,1,
11,0,0,119787978816,
11,1,0,60101954649,
11,2,0,29085255936,
11,3,0,13521038400,
11,4,0,6009350400,
11,5,0,2538950544,
11,6,0,1012766976,
11,7,0,378224704,
11,8,0,130873600,
11,9,0,41409225,
11,10,0,11778624,
11,11,0,2944656,
11,12,0,627264,
11,13,0,108900,
11,14,0,14400,
11,15,0,1296,
11,16,0,64,
11,17,0,1,
12,0,0,10190296809,
12,1,0,5567099769,
12,2,0,2944581696,
12,3,0,1502337600,
12,4,0,736145424,
12,5,0,344622096,
12,6,0,153165376,
12,7,0,64128064,
12,8,0,25050025,
12,9,0,9018009,
12,10,0,2944656,
12,11,0,853776,
12,12,0,213444,
12,13,0,44100,
12,14,0,7056,
12,15,0,784,
12,16,0,49,
12,17,0,1,
13,0,0,693479556,
13,1,0,414081801,
13,2,0,240374016,
13,3,0,135210384,
13,4,0,73410624,
13,5,0,38291344,
13,6,0,19079424,
13,7,0,9018009,
13,8,0,4008004,
13,9,0,1656369,
13,10,0,627264,
13,11,0,213444,
13,12,0,63504,
13,13,0,15876,
13,14,0,3136,
13,15,0,441,
13,16,0,36,
13,17,0,1,
14,0,0,35820225,
14,1,0,23474025,
14,2,0,15023376,
14,3,0,9363600,
14,4,0,5664400,
14,5,0,3312400,
14,6,0,1863225,
14,7,0,1002001,
14,8,0,511225,
14,9,0,245025,
14,10,0,108900,
14,11,0,44100,
14,12,0,15876,
14,13,0,4900,
14,14,0,1225,
14,15,0,225,
14,16,0,25,
14,17,0,1,
15,0,0,1299600,
15,1,0,938961,
15,2,0,665856,
15,3,0,462400,
15,4,0,313600,
15,5,0,207025,
15,6,0,132496,
15,7,0,81796,
15,8,0,48400,
15,9,0,27225,
15,10,0,14400,
15,11,0,7056,
15,12,0,3136,
15,13,0,1225,
15,14,0,400,
15,15,0,100,
15,16,0,16,
15,17,0,1,
16,0,0,29241,
16,1,0,23409,
16,2,0,18496,
16,3,0,14400,
16,4,0,11025,
16,5,0,8281,
16,6,0,6084,
16,7,0,4356,
16,8,0,3025,
16,9,0,2025,
16,10,0,1296,
16,11,0,784,
16,12,0,441,
16,13,0,225,
16,14,0,100,
16,15,0,36,
16,16,0,9,
16,17,0,1,
17,0,0,324,
17,1,0,289,
17,2,0,256,
17,3,0,225,
17,4,0,196,
17,5,0,169,
17,6,0,144,
17,7,0,121,
17,8,0,100,
17,9,0,81,
17,10,0,64,
17,11,0,49,
17,12,0,36,
17,13,0,25,
17,14,0,16,
17,15,0,9,
17,16,0,4,
17,17,0,1,
18,0,0,1,
18,1,0,1,
18,2,0,1,
18,3,0,1,
18,4,0,1,
18,5,0,1,
18,6,0,1,
18,7,0,1,
18,8,0,1,
18,9,0,1,
18,10,0,1,
18,11,0,1,
18,12,0,1,
18,13,0,1,
18,14,0,1,
18,15,0,1,
18,16,0,1,
18,17,0,1,
