i,j,n_valid,denominator,fraction
3,18,0,4144481640000,
3,19,0,225644000400,
3,20,0,9658958400,
3,21,0,308002500,
3,22,0,6760000,
3,23,0,90000,
3,24,0,576,
3,25,0,1,
4,0,10621607129,220044520802763439393739076,4.827026408611862e-17
4,1,1218350410,62257956315856563884602500,1.956939293450243e-17
4,2,246837324,16947345386546966350440000,1.456495506936944e-17
4,3,17529350,4427232449127577876238400,3.9594375651959835e-18
4,4,541851,1106808112281894469059600,4.89562396897453e-19
4,5,0,263981815855227399056400,
4,6,0,59859822189393968040000,
4,7,0,12855083765836539240000,
4,8,0,2603154462581899196100,
4,9,0,494616462647053824900,
4,10,0,87688237145184057600,
4,11,0,14411872430727840000,
4,12,0,2179573299708840000,
4,13,0,300692153184321600,
4,14,0,37456461988358400,
4,15,0,4161829109817600,
4,16,0,406428624005625,
4,17,0,34256731055625,
4,18,0,2436034208400,
4,19,0,141933027600,
4,20,0,6517332900,
4,21,0,223502500,
4,22,0,5290000,
4,23,0,76176,
4,24,0,529,
4,25,0,1,
5,0,1195601511,48212561370999323072236176,2.4798547877766977e-17
5,1,154830226,14240477720640159225022500,1.0872544412916491e-17
5,2,7999320,4050624773870978624006400,1.974836148085356e-18
5,3,4346076,1106808112281894469059600,3.926675913565294e-18
5,4,0,289721539396666805313600,
5,5,0,72430384849166701328400,
5,6,0,17235070755304390560000,
5,7,0,3888662839165553120100,
5,8,0,828354214260117824400,
5,9,0,165785573352613608900,
5,10,0,31001538917654553600,
5,11,0,5382211617648360000,
5,12,0,861153858823737600,
5,13,0,125895330571982400,
5,14,0,16647316439270400,
5,15,0,1967114540187225,
5,16,0,204694541122500,
5,17,0,18422508701025,
5,18,0,1401950721600,
5,19,0,87621920100,
5,20,0,4327008400,
5,21,0,160022500,
5,22,0,4096576,
5,23,0,64009,
5,24,0,484,
5,25,0,1,
6,0,44904,10048081079683696349175876,4.469006236052964e-21
6,1,58504,3101259592494968009004900,1.886465842704287e-20
6,2,892,922688804378668167968400,9.668679977905615e-22
6,3,0,263981815855227399056400,
6,4,0,72430384849166701328400,
6,5,0,19001665507723090592400,
6,6,0,4750416376930772648100,
6,7,0,1127482124965160372100,
6,8,0,252980753801047064100,
6,9,0,53404994776115852100,
6,10,0,10549134770590785600,
6,11,0,1937596182353409600,
6,12,0,328519767942273600,
6,13,0,50982406595265600,
6,14,0,7169400927459225,
6,15,0,902702926350225,
6,16,0,100300325150025,
6,17,0,9660316691025,
6,18,0,788597280900,
6,19,0,53005852900,
6,20,0,2822796900,
6,21,0,112911876,
6,22,0,3136441,
6,23,0,53361,
6,24,0,441,
6,25,0,1,
7,0,0,1984806139196779525763136,
7,1,0,640756114151852894422500,
7,2,0,199608178340436596640000,
7,3,0,59859822189393968040000,
7,4,0,17235070755304390560000,
7,5,0,4750416376930772648100,
7,6,0,1249287673091590440000,
7,7,0,312321918272897610000,
7,8,0,73916947787011560000,
7,9,0,16483023079048102500,
7,10,0,3444615435294950400,
7,11,0,670448506004640000,
7,12,0,120668417976960000,
7,13,0,19915002576275625,
7,14,0,2984141905290000,
7,15,0,401201300600100,
7,16,0,47705267610000,
7,17,0,4928733005625,
7,18,0,432700840000,
7,19,0,31364410000,
7,20,0,1806590016,
7,21,0,78411025,
7,22,0,2371600,
7,23,0,44100,
7,24,0,400,
7,25,0,1,
8,0,0,370100731534110231818436,
8,1,0,125101653439058353102500,
8,2,0,40849519490304768360000,
8,3,0,12855083765836539240000,
8,4,0,3888662839165553120100,
8,5,0,1127482124965160372100,
8,6,0,312321918272897610000,
8,7,0,82358080713306090000,
8,8,0,20589520178326522500,
8,9,0,4857445984927644900,
8,10,0,1075697380745222400,
8,11,0,222251524947360000,
8,12,0,42540330946955625,
8,13,0,7481077970900625,
8,14,0,1196972475344100,
8,15,0,172216016072100,
8,16,0,21966328580625,
8,17,0,2440703175625,
8,18,0,231072490000,
8,19,0,18116083216,
8,20,0,1132255201,
8,21,0,53509225,
8,22,0,1768900,
8,23,0,36100,
8,24,0,361,
8,25,0,1,
9,0,0,64852697142807850248336,
9,1,0,22977854713296432202500,
9,2,0,7873435047506689440000,
9,3,0,2603154462581899196100,
9,4,0,828354214260117824400,
9,5,0,252980753801047064100,
9,6,0,73916947787011560000,
9,7,0,20589520178326522500,
9,8,0,5445717990022688400,
9,9,0,1361429497505672100,
9,10,0,320042195924198400,
9,11,0,70321771565375625,
9,12,0,14342421672022500,
9,13,0,2693188069524225,
9,14,0,461140406672400,
9,15,0,71170904601225,
9,16,0,9762812702500,
9,17,0,1169804480625,
9,18,0,119787978816,
9,19,0,10190296809,
9,20,0,693479556,
9,21,0,35820225,
9,22,0,1299600,
9,23,0,29241,
9,24,0,324,
9,25,0,1,
10,0,0,10624960019428270250436,
10,1,0,3950386681821932722500,
10,2,0,1422139205455895780100,
10,3,0,494616462647053824900,
10,4,0,165785573352613608900,
10,5,0,53404994776115852100,
10,6,0,16483023079048102500,
10,7,0,4857445984927644900,
10,8,0,1361429497505672100,
10,9,0,361297635242552100,
10,10,0,90324408810638025,
10,11,0,21147754404155625,
10,12,0,4605510959127225,
10,13,0,925483177280025,
10,14,0,169986706031025,
10,15,0,28214528710225,
10,16,0,4173746850625,
10,17,0,540917591841,
10,18,0,60101954649,
10,19,0,5567099769,
10,20,0,414081801,
10,21,0,23474025,
10,22,0,938961,
10,23,0,23409,
10,24,0,289,
10,25,0,1,
11,0,0,1618078384874263643136,
11,1,0,632061869091509235600,
11,2,0,239360707821636633600,
11,3,0,87688237145184057600,
11,4,0,31001538917654553600,
11,5,0,10549134770590785600,
11,6,0,3444615435294950400,
11,7,0,1075697380745222400,
11,8,0,320042195924198400,
11,9,0,90324408810638025,
11,10,0,24061445010950400,
11,11,0,6015361252737600,
11,12,0,1401915345465600,
11,13,0,302198588499600,
11,14,0,59693548345600,
11,15,0,10684791937600,
11,16,0,1709566710016,
11,17,0,240407818596,
11,18,0,29085255936,
11,19,0,2944581696,
11,20,0,240374016,
11,21,0,15023376,
11,22,0,665856,
11,23,0,18496,
11,24,0,256,
11,25,0,1,
12,0,0,227542272872943324816,
12,1,0,93500276492826810000,
12,2,0,37296509182734240000,
12,3,0,14411872430727840000,
12,4,0,5382211617648360000,
12,5,0,1937596182353409600,
12,6,0,670448506004640000,
12,7,0,222251524947360000,
12,8,0,70321771565375625,
12,9,0,21147754404155625,
12,10,0,6015361252737600,
12,11,0,1609341595560000,
12,12,0,402335398890000,
12,13,0,93271169290000,
12,14,0,19868414760000,
12,15,0,3846525097536,
12,16,0,667799496100,
12,17,0,102252852900,
12,18,0,13521038400,
12,19,0,1502337600,
12,20,0,135210384,
12,21,0,9363600,
12,22,0,462400,
12,23,0,14400,
12,24,0,225,
12,25,0,1,
13,0,0,29321686708150487616,
13,1,0,12691173263569290000,
13,2,0,5339748575468160000,
13,3,0,2179573299708840000,
13,4,0,861153858823737600,
13,5,0,328519767942273600,
13,6,0,120668417976960000,
13,7,0,42540330946955625,
13,8,0,14342421672022500,
13,9,0,4605510959127225,
13,10,0,1401915345465600,
13,11,0,402335398890000,
13,12,0,108172480360000,
13,13,0,27043120090000,
13,14,0,6230734868736,
13,15,0,1308887012356,
13,16,0,247426656400,
13,17,0,41408180100,
13,18,0,6009350400,
13,19,0,736145424,
13,20,0,73410624,
13,21,0,5664400,
13,22,0,313600,
13,23,0,11025,
13,24,0,196,
13,25,0,1,
14,0,0,3431693250469136016,
14,1,0,1566697064677290000,
14,2,0,696309806523240000,
14,3,0,300692153184321600,
14,4,0,125895330571982400,
14,5,0,50982406595265600,
14,6,0,19915002576275625,
14,7,0,7481077970900625,
14,8,0,2693188069524225,
14,9,0,925483177280025,
14,10,0,302198588499600,
14,11,0,93271169290000,
14,12,0,27043120090000,
14,13,0,7312459672336,
14,14,0,1828114918084,
14,15,0,418151049316,
14,16,0,86394844900,
14,17,0,15868440900,
14,18,0,2538950544,
14,19,0,344622096,
14,20,0,38291344,
14,21,0,3312400,
14,22,0,207025,
14,23,0,8281,
14,24,0,169,
14,25,0,1,
15,0,0,360967003701647616,
15,1,0,174077451630810000,
15,2,0,81851928277017600,
15,3,0,37456461988358400,
15,4,0,16647316439270400,
15,5,0,7169400927459225,
15,6,0,2984141905290000,
15,7,0,1196972475344100,
15,8,0,461140406672400,
15,9,0,169986706031025,
15,10,0,59693548345600,
15,11,0,19868414760000,
15,12,0,6230734868736,
15,13,0,1828114918084,
15,14,0,497634306624,
15,15,0,124408576656,
15,16,0,28210561600,
15,17,0,5712638724,
15,18,0,1012766976,
15,19,0,153165376,
15,20,0,19079424,
15,21,0,1863225,
15,22,0,132496,
15,23,0,6084,
15,24,0,144,
15,25,0,1,
16,0,0,33701394635724816,
16,1,0,17194589099859600,
16,2,0,8567546125881600,
16,3,0,4161829109817600,
16,4,0,1967114540187225,
16,5,0,902702926350225,
16,6,0,401201300600100,
16,7,0,172216016072100,
16,8,0,71170904601225,
16,9,0,28214528710225,
16,10,0,10684791937600,
16,11,0,3846525097536,
16,12,0,1308887012356,
16,13,0,418151049316,
16,14,0,124408576656,
16,15,0,34134779536,
16,16,0,8533694884,
16,17,0,1914762564,
16,18,0,378224704,
16,19,0,64128064,
16,20,0,9018009,
16,21,0,1002001,
16,22,0,81796,
16,23,0,4356,
16,24,0,121,
16,25,0,1,
17,0,0,2751134255977536,
17,1,0,1487421202410000,
17,2,0,786735181440000,
17,3,0,406428624005625,
17,4,0,204694541122500,
17,5,0,100300325150025,
17,6,0,47705267610000,
17,7,0,21966328580625,
17,8,0,9762812702500,
17,9,0,4173746850625,
17,10,0,1709566710016,
17,11,0,667799496100,
17,12,0,247426656400,
17,13,0,86394844900,
17,14,0,28210561600,
17,15,0,8533694884,
17,16,0,2363904400,
17,17,0,590976100,
17,18,0,130873600,
17,19,0,25050025,
17,20,0,4008004,
17,21,0,511225,
17,22,0,48400,
17,23,0,3025,
17,24,0,100,
17,25,0,1,
18,0,0,192769787832336,
18,1,0,110634634890000,
18,2,0,62231982125625,
18,3,0,34256731055625,
18,4,0,18422508701025,
18,5,0,9660316691025,
18,6,0,4928733005625,
18,7,0,2440703175625,
18,8,0,1169804480625,
18,9,0,540917591841,
18,10,0,240407818596,
18,11,0,102252852900,
18,12,0,41408180100,
18,13,0,15868440900,
18,14,0,5712638724,
18,15,0,1914762564,
18,16,0,590976100,
18,17,0,165636900,
18,18,0,41409225,
18,19,0,9018009,
18,20,0,1656369,
18,21,0,245025,
18,22,0,27225,
18,23,0,2025,
18,24,0,81,
18,25,0,1,
19,0,0,11328986612736,
19,1,0,6914664680625,
19,2,0,4144481640000,
19,3,0,2436034208400,
19,4,0,1401950721600,
19,5,0,788597280900,
19,6,0,432700840000,
19,7,0,231072490000,
19,8,0,119787978816,
19,9,0,60101954649,
19,10,0,29085255936,
19,11,0,13521038400,
19,12,0,6009350400,
19,13,0,2538950544,
19,14,0,1012766976,
19,15,0,378224704,
19,16,0,130873600,
19,17,0,41409225,
19,18,0,11778624,
19,19,0,2944656,
19,20,0,627264,
19,21,0,108900,
19,22,0,14400,
19,23,0,1296,
19,24,0,64,
19,25,0,1,
20,0,0,542109710961,
20,1,0,352568750625,
20,2,0,225644000400,
20,3,0,141933027600,
20,4,0,87621920100,
20,5,0,53005852900,
20,6,0,31364410000,
20,7,0,18116083216,
20,8,0,10190296809,
20,9,0,5567099769,
20,10,0,2944581696,
20,11,0,1502337600,
20,12,0,736145424,
20,13,0,344622096,
20,14,0,153165376,
20,15,0,64128064,
20,16,0,25050025,
20,17,0,9018009,
20,18,0,2944656,
20,19,0,853776,
20,20,0,213444,
20,21,0,44100,
20,22,0,7056,
20,23,0,784,
20,24,0,49,
20,25,0,1,
21,0,0,20307960036,
21,1,0,14102750025,
21,2,0,9658958400,
21,3,0,6517332900,
21,4,0,4327008400,
21,5,0,2822796900,
21,6,0,1806590016,
21,7,0,1132255201,
21,8,0,693479556,
21,9,0,414081801,
21,10,0,240374016,
21,11,0,135210384,
21,12,0,73410624,
21,13,0,38291344,
21,14,0,19079424,
21,15,0,9018009,
21,16,0,4008004,
21,17,0,1656369,
21,18,0,627264,
21,19,0,213444,
21,20,0,63504,
21,21,0,15876,
21,22,0,3136,
21,23,0,441,
21,24,0,36,
21,25,0,1,
22,0,0,564110001,
22,1,0,419225625,
22,2,0,308002500,
22,3,0,223502500,
22,4,0,160022500,
22,5,0,112911876,
22,6,0,78411025,
22,7,0,53509225,
22,8,0,35820225,
22,9,0,23474025,
22,10,0,15023376,
22,11,0,9363600,
22,12,0,5664400,
22,13,0,3312400,
22,14,0,1863225,
22,15,0,1002001,
22,16,0,511225,
22,17,0,245025,
22,18,0,108900,
22,19,0,44100,
22,20,0,15876,
22,21,0,4900,
22,22,0,1225,
22,23,0,225,
22,24,0,25,
22,25,0,1,
23,0,0,10732176,
23,1,0,8555625,
23,2,0,6760000,
23,3,0,5290000,
23,4,0,4096576,
23,5,0,3136441,
23,6,0,2371600,
23,7,0,1768900,
23,8,0,1299600,
23,9,0,938961,
23,10,0,665856,
23,11,0,462400,
23,12,0,313600,
23,13,0,207025,
23,14,0,132496,
23,15,0,81796,
23,16,0,48400,
23,17,0,27225,
23,18,0,14400,
23,19,0,7056,
23,20,0,3136,
23,21,0,1225,
23,22,0,400,
23,23,0,100,
23,24,0,16,
23,25,0,1,
24,0,0,123201,
24,1,0,105625,
24,2,0,90000,
24,3,0,76176,
24,4,0,64009,
24,5,0,53361,
24,6,0,44100,
24,7,0,36100,
24,8,0,29241,
24,9,0,23409,
24,10,0,18496,
24,11,0,14400,
24,12,0,11025,
24,13,0,8281,
24,14,0,6084,
24,15,0,4356,
24,16,0,3025,
24,17,0,2025,
24,18,0,1296,
24,19,0,784,
24,20,0,441,
24,21,0,225,
24,22,0,100,
24,23,0,36,
24,24,0,9,
24,25,0,1,
25,0,0,676,
25,1,0,625,
25,2,0,576,
25,3,0,529,
25,4,0,484,
25,5,0,441,
25,6,0,400,
25,7,0,361,
25,8,0,324,
25,9,0,289,
25,10,0,256,
25,11,0,225,
25,12,0,196,
25,13,0,169,
25,14,0,144,
25,15,0,121,
25,16,0,100,
25,17,0,81,
25,18,0,64,
25,19,0,49,
25,20,0,36,
25,21,0,25,
25,22,0,16,
25,23,0,9,
25,24,0,4,
25,25,0,1,
26,0,0,1,
26,1,0,1,
26,2,0,1,
26,3,0,1,
26,4,0,1,
26,5,0,1,
26,6,0,1,
26,7,0,1,
26,8,0,1,
26,9,0,1,
26,10,0,1,
26,11,0,1,
26,12,0,1,
26,13,0,1,
26,14,0,1,
26,15,0,1,
26,16,0,1,
26,17,0,1,
26,18,0,1,
26,19,0,1,
26,20,0,1,
26,21,0,1,
26,22,0,1,
26,23,0,1,
26,24,0,1,
26,25,0,1,
