i,j,n_valid,denominator,fraction
11,11,0,20589520178326522500,
11,12,0,4857445984927644900,
11,13,0,1075697380745222400,
11,14,0,222251524947360000,
11,15,0,42540330946955625,
11,16,0,7481077970900625,
11,17,0,1196972475344100,
11,18,0,172216016072100,
11,19,0,21966328580625,
11,20,0,2440703175625,
11,21,0,231072490000,
11,22,0,18116083216,
11,23,0,1132255201,
11,24,0,53509225,
11,25,0,1768900,
11,26,0,36100,
11,27,0,361,
11,28,0,1,
12,0,0,1216760344887833723132100,
12,1,0,471081535996079821696576,
12,2,0,177385557717532122942564,
12,3,0,64852697142807850248336,
12,4,0,22977854713296432202500,
12,5,0,7873435047506689440000,
12,6,0,2603154462581899196100,
12,7,0,828354214260117824400,
12,8,0,252980753801047064100,
12,9,0,73916947787011560000,
12,10,0,20589520178326522500,
12,11,0,5445717990022688400,
12,12,0,1361429497505672100,
12,13,0,320042195924198400,
12,14,0,70321771565375625,
12,15,0,14342421672022500,
12,16,0,2693188069524225,
12,17,0,461140406672400,
12,18,0,71170904601225,
12,19,0,9762812702500,
12,20,0,1169804480625,
12,21,0,119787978816,
12,22,0,10190296809,
12,23,0,693479556,
12,24,0,35820225,
12,25,0,1299600,
12,26,0,29241,
12,27,0,324,
12,28,0,1,
13,0,0,173651229467942689375396,
13,1,0,70321572263877618011524,
13,2,0,27725487387975545446404,
13,3,0,10624960019428270250436,
13,4,0,3950386681821932722500,
13,5,0,1422139205455895780100,
13,6,0,494616462647053824900,
13,7,0,165785573352613608900,
13,8,0,53404994776115852100,
13,9,0,16483023079048102500,
13,10,0,4857445984927644900,
13,11,0,1361429497505672100,
13,12,0,361297635242552100,
13,13,0,90324408810638025,
13,14,0,21147754404155625,
13,15,0,4605510959127225,
13,16,0,925483177280025,
13,17,0,169986706031025,
13,18,0,28214528710225,
13,19,0,4173746850625,
13,20,0,540917591841,
13,21,0,60101954649,
13,22,0,5567099769,
13,23,0,414081801,
13,24,0,23474025,
13,25,0,938961,
13,26,0,23409,
13,27,0,289,
13,28,0,1,
14,0,0,22962146045347793636416,
14,1,0,9736247971634759443456,
14,2,0,4023653498481711810816,
14,3,0,1618078384874263643136,
14,4,0,632061869091509235600,
14,5,0,239360707821636633600,
14,6,0,87688237145184057600,
14,7,0,31001538917654553600,
14,8,0,10549134770590785600,
14,9,0,3444615435294950400,
14,10,0,1075697380745222400,
14,11,0,320042195924198400,
14,12,0,90324408810638025,
14,13,0,24061445010950400,
14,14,0,6015361252737600,
14,15,0,1401915345465600,
14,16,0,302198588499600,
14,17,0,59693548345600,
14,18,0,10684791937600,
14,19,0,1709566710016,
14,20,0,240407818596,
14,21,0,29085255936,
14,22,0,2944581696,
14,23,0,240374016,
14,24,0,15023376,
14,25,0,665856,
14,26,0,18496,
14,27,0,256,
14,28,0,1,
15,0,0,2794203818390077646400,
15,1,0,1241868363728923398400,
15,2,0,538561592598682425600,
15,3,0,227542272872943324816,
15,4,0,93500276492826810000,
15,5,0,37296509182734240000,
15,6,0,14411872430727840000,
15,7,0,5382211617648360000,
15,8,0,1937596182353409600,
15,9,0,670448506004640000,
15,10,0,222251524947360000,
15,11,0,70321771565375625,
15,12,0,21147754404155625,
15,13,0,6015361252737600,
15,14,0,1609341595560000,
15,15,0,402335398890000,
15,16,0,93271169290000,
15,17,0,19868414760000,
15,18,0,3846525097536,
15,19,0,667799496100,
15,20,0,102252852900,
15,21,0,13521038400,
15,22,0,1502337600,
15,23,0,135210384,
15,24,0,9363600,
15,25,0,462400,
15,26,0,14400,
15,27,0,225,
15,28,0,1,
16,0,0,310467090932230849600,
16,1,0,144798452879755494400,
16,2,0,65973795093338597136,
16,3,0,29321686708150487616,
16,4,0,12691173263569290000,
16,5,0,5339748575468160000,
16,6,0,2179573299708840000,
16,7,0,861153858823737600,
16,8,0,328519767942273600,
16,9,0,120668417976960000,
16,10,0,42540330946955625,
16,11,0,14342421672022500,
16,12,0,4605510959127225,
16,13,0,1401915345465600,
16,14,0,402335398890000,
16,15,0,108172480360000,
16,16,0,27043120090000,
16,17,0,6230734868736,
16,18,0,1308887012356,
16,19,0,247426656400,
16,20,0,41408180100,
16,21,0,6009350400,
16,22,0,736145424,
16,23,0,73410624,
16,24,0,5664400,
16,25,0,313600,
16,26,0,11025,
16,27,0,196,
16,28,0,1,
17,0,0,31212931806988110400,
17,1,0,15294336585424174096,
17,2,0,7330421677037621904,
17,3,0,3431693250469136016,
17,4,0,1566697064677290000,
17,5,0,696309806523240000,
17,6,0,300692153184321600,
17,7,0,125895330571982400,
17,8,0,50982406595265600,
17,9,0,19915002576275625,
17,10,0,7481077970900625,
17,11,0,2693188069524225,
17,12,0,925483177280025,
17,13,0,302198588499600,
17,14,0,93271169290000,
17,15,0,27043120090000,
17,16,0,7312459672336,
17,17,0,1828114918084,
17,18,0,418151049316,
17,19,0,86394844900,
17,20,0,15868440900,
17,21,0,2538950544,
17,22,0,344622096,
17,23,0,38291344,
17,24,0,3312400,
17,25,0,207025,
17,26,0,8281,
17,27,0,169,
17,28,0,1,
18,0,0,2809163862628929936,
18,1,0,1447984528797554944,
18,2,0,731011579981591104,
18,3,0,360967003701647616,
18,4,0,174077451630810000,
18,5,0,81851928277017600,
18,6,0,37456461988358400,
18,7,0,16647316439270400,
18,8,0,7169400927459225,
18,9,0,2984141905290000,
18,10,0,1196972475344100,
18,11,0,461140406672400,
18,12,0,169986706031025,
18,13,0,59693548345600,
18,14,0,19868414760000,
18,15,0,6230734868736,
18,16,0,1828114918084,
18,17,0,497634306624,
18,18,0,124408576656,
18,19,0,28210561600,
18,20,0,5712638724,
18,21,0,1012766976,
18,22,0,153165376,
18,23,0,19079424,
18,24,0,1863225,
18,25,0,132496,
18,26,0,6084,
18,27,0,144,
18,28,0,1,
19,0,0,223477204061867536,
19,1,0,121333883645778496,
19,2,0,64610957763164736,
19,3,0,33701394635724816,
19,4,0,17194589099859600,
19,5,0,8567546125881600,
19,6,0,4161829109817600,
19,7,0,1967114540187225,
19,8,0,902702926350225,
19,9,0,401201300600100,
19,10,0,172216016072100,
19,11,0,71170904601225,
19,12,0,28214528710225,
19,13,0,10684791937600,
19,14,0,3846525097536,
19,15,0,1308887012356,
19,16,0,418151049316,
19,17,0,124408576656,
19,18,0,34134779536,
19,19,0,8533694884,
19,20,0,1914762564,
19,21,0,378224704,
19,22,0,64128064,
19,23,0,9018009,
19,24,0,1002001,
19,25,0,81796,
19,26,0,4356,
19,27,0,121,
19,28,0,1,
20,0,0,15476260669104400,
20,1,0,8862957169158400,
20,2,0,4985413407651600,
20,3,0,2751134255977536,
20,4,0,1487421202410000,
20,5,0,786735181440000,
20,6,0,406428624005625,
20,7,0,204694541122500,
20,8,0,100300325150025,
20,9,0,47705267610000,
20,10,0,21966328580625,
20,11,0,9762812702500,
20,12,0,4173746850625,
20,13,0,1709566710016,
20,14,0,667799496100,
20,15,0,247426656400,
20,16,0,86394844900,
20,17,0,28210561600,
20,18,0,8533694884,
20,19,0,2363904400,
20,20,0,590976100,
20,21,0,130873600,
20,22,0,25050025,
20,23,0,4008004,
20,24,0,511225,
20,25,0,48400,
20,26,0,3025,
20,27,0,100,
20,28,0,1,
21,0,0,915688176915600,
21,1,0,553934823072400,
21,2,0,329647743689616,
21,3,0,192769787832336,
21,4,0,110634634890000,
21,5,0,62231982125625,
21,6,0,34256731055625,
21,7,0,18422508701025,
21,8,0,9660316691025,
21,9,0,4928733005625,
21,10,0,2440703175625,
21,11,0,1169804480625,
21,12,0,540917591841,
21,13,0,240407818596,
21,14,0,102252852900,
21,15,0,41408180100,
21,16,0,15868440900,
21,17,0,5712638724,
21,18,0,1914762564,
21,19,0,590976100,
21,20,0,165636900,
21,21,0,41409225,
21,22,0,9018009,
21,23,0,1656369,
21,24,0,245025,
21,25,0,27225,
21,26,0,2025,
21,27,0,81,
21,28,0,1,
22,0,0,45219169230400,
22,1,0,28940268307456,
22,2,0,18250394114304,
22,3,0,11328986612736,
22,4,0,6914664680625,
22,5,0,4144481640000,
22,6,0,2436034208400,
22,7,0,1401950721600,
22,8,0,788597280900,
22,9,0,432700840000,
22,10,0,231072490000,
22,11,0,119787978816,
22,12,0,60101954649,
22,13,0,29085255936,
22,14,0,13521038400,
22,15,0,6009350400,
22,16,0,2538950544,
22,17,0,1012766976,
22,18,0,378224704,
22,19,0,130873600,
22,20,0,41409225,
22,21,0,11778624,
22,22,0,2944656,
22,23,0,627264,
22,24,0,108900,
22,25,0,14400,
22,26,0,1296,
22,27,0,64,
22,28,0,1,
23,0,0,1808766769216,
23,1,0,1226706874624,
23,2,0,821183940864,
23,3,0,542109710961,
23,4,0,352568750625,
23,5,0,225644000400,
23,6,0,141933027600,
23,7,0,87621920100,
23,8,0,53005852900,
23,9,0,31364410000,
23,10,0,18116083216,
23,11,0,10190296809,
23,12,0,5567099769,
23,13,0,2944581696,
23,14,0,1502337600,
23,15,0,736145424,
23,16,0,344622096,
23,17,0,153165376,
23,18,0,64128064,
23,19,0,25050025,
23,20,0,9018009,
23,21,0,2944656,
23,22,0,853776,
23,23,0,213444,
23,24,0,44100,
23,25,0,7056,
23,26,0,784,
23,27,0,49,
23,28,0,1,
24,0,0,56328376896,
24,1,0,40552293376,
24,2,0,28869747921,
24,3,0,20307960036,
24,4,0,14102750025,
24,5,0,9658958400,
24,6,0,6517332900,
24,7,0,4327008400,
24,8,0,2822796900,
24,9,0,1806590016,
24,10,0,1132255201,
24,11,0,693479556,
24,12,0,414081801,
24,13,0,240374016,
24,14,0,135210384,
24,15,0,73410624,
24,16,0,38291344,
24,17,0,19079424,
24,18,0,9018009,
24,19,0,4008004,
24,20,0,1656369,
24,21,0,627264,
24,22,0,213444,
24,23,0,63504,
24,24,0,15876,
24,25,0,3136,
24,26,0,441,
24,27,0,36,
24,28,0,1,
25,0,0,1293121600,
25,1,0,990046225,
25,2,0,751034025,
25,3,0,564110001,
25,4,0,419225625,
25,5,0,308002500,
25,6,0,223502500,
25,7,0,160022500,
25,8,0,112911876,
25,9,0,78411025,
25,10,0,53509225,
25,11,0,35820225,
25,12,0,23474025,
25,13,0,15023376,
25,14,0,9363600,
25,15,0,5664400,
25,16,0,3312400,
25,17,0,1863225,
25,18,0,1002001,
25,19,0,511225,
25,20,0,245025,
25,21,0,108900,
25,22,0,44100,
25,23,0,15876,
25,24,0,4900,
25,25,0,1225,
25,26,0,225,
25,27,0,25,
25,28,0,1,
26,0,0,20205025,
26,1,0,16483600,
26,2,0,13351716,
26,3,0,10732176,
26,4,0,8555625,
26,5,0,6760000,
26,6,0,5290000,
26,7,0,4096576,
26,8,0,3136441,
26,9,0,2371600,
26,10,0,1768900,
26,11,0,1299600,
26,12,0,938961,
26,13,0,665856,
26,14,0,462400,
26,15,0,313600,
26,16,0,207025,
26,17,0,132496,
26,18,0,81796,
26,19,0,48400,
26,20,0,27225,
26,21,0,14400,
26,22,0,7056,
26,23,0,3136,
26,24,0,1225,
26,25,0,400,
26,26,0,100,
26,27,0,16,
26,28,0,1,
27,0,0,189225,
27,1,0,164836,
27,2,0,142884,
27,3,0,123201,
27,4,0,105625,
27,5,0,90000,
27,6,0,76176,
27,7,0,64009,
27,8,0,53361,
27,9,0,44100,
27,10,0,36100,
27,11,0,29241,
27,12,0,23409,
27,13,0,18496,
27,14,0,14400,
27,15,0,11025,
27,16,0,8281,
27,17,0,6084,
27,18,0,4356,
27,19,0,3025,
27,20,0,2025,
27,21,0,1296,
27,22,0,784,
27,23,0,441,
27,24,0,225,
27,25,0,100,
27,26,0,36,
27,27,0,9,
27,28,0,1,
28,0,0,841,
28,1,0,784,
28,2,0,729,
28,3,0,676,
28,4,0,625,
28,5,0,576,
28,6,0,529,
28,7,0,484,
28,8,0,441,
28,9,0,400,
28,10,0,361,
28,11,0,324,
28,12,0,289,
28,13,0,256,
28,14,0,225,
28,15,0,196,
28,16,0,169,
28,17,0,144,
28,18,0,121,
28,19,0,100,
28,20,0,81,
28,21,0,64,
28,22,0,49,
28,23,0,36,
28,24,0,25,
28,25,0,16,
28,26,0,9,
28,27,0,4,
28,28,0,1,
29,0,0,1,
29,1,0,1,
29,2,0,1,
29,3,0,1,
29,4,0,1,
29,5,0,1,
29,6,0,1,
29,7,0,1,
29,8,0,1,
29,9,0,1,
29,10,0,1,
29,11,0,1,
29,12,0,1,
29,13,0,1,
29,14,0,1,
29,15,0,1,
29,16,0,1,
29,17,0,1,
29,18,0,1,
29,19,0,1,
29,20,0,1,
29,21,0,1,
29,22,0,1,
29,23,0,1,
29,24,0,1,
29,25,0,1,
29,26,0,1,
29,27,0,1,
29,28,0,1,
