i,j,n_valid,denominator,fraction
2,16,0,731011579981591104,
2,17,0,64610957763164736,
2,18,0,4985413407651600,
2,19,0,329647743689616,
2,20,0,18250394114304,
2,21,0,821183940864,
2,22,0,28869747921,
2,23,0,751034025,
2,24,0,13351716,
2,25,0,142884,
2,26,0,729,
2,27,0,1,
3,0,357391913591,228055129400913862462107906304,1.567129467906468e-18
3,1,47727206251,61483797830349928156389298704,7.762566389140873e-19
3,2,21161622178,15979641419960227387050813504,1.3242864230921032e-18
3,3,343476671,3994910354990056846762703376,8.597856796853548e-20
3,4,397468974,958379160547385565903922176,4.147304024478212e-19
3,5,4196,220044520802763439393739076,1.907242711750515e-23
3,6,0,48212561370999323072236176,
3,7,0,10048081079683696349175876,
3,8,0,1984806139196779525763136,
3,9,0,370100731534110231818436,
3,10,0,64852697142807850248336,
3,11,0,10624960019428270250436,
3,12,0,1618078384874263643136,
3,13,0,227542272872943324816,
3,14,0,29321686708150487616,
3,15,0,3431693250469136016,
3,16,0,360967003701647616,
3,17,0,33701394635724816,
3,18,0,2751134255977536,
3,19,0,192769787832336,
3,20,0,11328986612736,
3,21,0,542109710961,
3,22,0,20307960036,
3,23,0,564110001,
3,24,0,10732176,
3,25,0,123201,
3,26,0,676,
3,27,0,1,
4,0,98590224184,52712446699545548830923610000,1.870340505084587e-18
4,1,9365611494,14774076756620032717317690000,6.339219464347627e-19
4,2,1873992084,3994910354990056846762703376,4.690949027215417e-19
4,3,123623342,1039907943302284685225610000,1.188791212450478e-19
4,4,3054355,259976985825571171306402500,1.1748561840459941e-20
4,5,0,62257956315856563884602500,
4,6,0,14240477720640159225022500,
4,7,0,3101259592494968009004900,
4,8,0,640756114151852894422500,
4,9,0,125101653439058353102500,
4,10,0,22977854713296432202500,
4,11,0,3950386681821932722500,
4,12,0,632061869091509235600,
4,13,0,93500276492826810000,
4,14,0,12691173263569290000,
4,15,0,1566697064677290000,
4,16,0,174077451630810000,
4,17,0,17194589099859600,
4,18,0,1487421202410000,
4,19,0,110634634890000,
4,20,0,6914664680625,
4,21,0,352568750625,
4,22,0,14102750025,
4,23,0,419225625,
4,24,0,8555625,
4,25,0,105625,
4,26,0,625,
4,27,0,1,
5,0,11654360175,11673344597823235727263360000,9.983736946685058e-19
5,1,1183501297,3403947284725255538069995776,3.476849665103839e-19
5,2,46974624,958379160547385565903922176,4.901465609979612e-20
5,3,31702968,259976985825571171306402500,1.2194528807859293e-19
5,4,0,67789381546187865401760000,
5,5,0,16947345386546966350440000,
5,6,0,4050624773870978624006400,
5,7,0,922688804378668167968400,
5,8,0,199608178340436596640000,
5,9,0,40849519490304768360000,
5,10,0,7873435047506689440000,
5,11,0,1422139205455895780100,
5,12,0,239360707821636633600,
5,13,0,37296509182734240000,
5,14,0,5339748575468160000,
5,15,0,696309806523240000,
5,16,0,81851928277017600,
5,17,0,8567546125881600,
5,18,0,786735181440000,
5,19,0,62231982125625,
5,20,0,4144481640000,
5,21,0,225644000400,
5,22,0,9658958400,
5,23,0,308002500,
5,24,0,6760000,
5,25,0,90000,
5,26,0,576,
5,27,0,1,
6,0,166003,2470079716899396679888926976,6.720586072598323e-23
6,1,230518,749974224747880124797595904,3.0736858872676096e-22
6,2,2098,220044520802763439393739076,9.536213558753302e-24
6,3,0,62257956315856563884602500,
6,4,0,16947345386546966350440000,
6,5,0,4427232449127577876238400,
6,6,0,1106808112281894469059600,
6,7,0,263981815855227399056400,
6,8,0,59859822189393968040000,
6,9,0,12855083765836539240000,
6,10,0,2603154462581899196100,
6,11,0,494616462647053824900,
6,12,0,87688237145184057600,
6,13,0,14411872430727840000,
6,14,0,2179573299708840000,
6,15,0,300692153184321600,
6,16,0,37456461988358400,
6,17,0,4161829109817600,
6,18,0,406428624005625,
6,19,0,34256731055625,
6,20,0,2436034208400,
6,21,0,141933027600,
6,22,0,6517332900,
6,23,0,223502500,
6,24,0,5290000,
6,25,0,76176,
6,26,0,529,
6,27,0,1,
7,0,0,497925274043860055421174784,
7,1,0,157546668740440095660606084,
7,2,0,48212561370999323072236176,
7,3,0,14240477720640159225022500,
7,4,0,4050624773870978624006400,
7,5,0,1106808112281894469059600,
7,6,0,289721539396666805313600,
7,7,0,72430384849166701328400,
7,8,0,17235070755304390560000,
7,9,0,3888662839165553120100,
7,10,0,828354214260117824400,
7,11,0,165785573352613608900,
7,12,0,31001538917654553600,
7,13,0,5382211617648360000,
7,14,0,861153858823737600,
7,15,0,125895330571982400,
7,16,0,16647316439270400,
7,17,0,1967114540187225,
7,18,0,204694541122500,
7,19,0,18422508701025,
7,20,0,1401950721600,
7,21,0,87621920100,
7,22,0,4327008400,
7,23,0,160022500,
7,24,0,4096576,
7,25,0,64009,
7,26,0,484,
7,27,0,1,
8,0,0,95306009484957588732959236,
8,1,0,31452277462441866087065316,
8,2,0,10048081079683696349175876,
8,3,0,3101259592494968009004900,
8,4,0,922688804378668167968400,
8,5,0,263981815855227399056400,
8,6,0,72430384849166701328400,
8,7,0,19001665507723090592400,
8,8,0,4750416376930772648100,
8,9,0,1127482124965160372100,
8,10,0,252980753801047064100,
8,11,0,53404994776115852100,
8,12,0,10549134770590785600,
8,13,0,1937596182353409600,
8,14,0,328519767942273600,
8,15,0,50982406595265600,
8,16,0,7169400927459225,
8,17,0,902702926350225,
8,18,0,100300325150025,
8,19,0,9660316691025,
8,20,0,788597280900,
8,21,0,53005852900,
8,22,0,2822796900,
8,23,0,112911876,
8,24,0,3136441,
8,25,0,53361,
8,26,0,441,
8,27,0,1,
9,0,0,17257765411490735850241600,
9,1,0,5945610106321713816080400,
9,2,0,1984806139196779525763136,
9,3,0,640756114151852894422500,
9,4,0,199608178340436596640000,
9,5,0,59859822189393968040000,
9,6,0,17235070755304390560000,
9,7,0,4750416376930772648100,
9,8,0,1249287673091590440000,
9,9,0,312321918272897610000,
9,10,0,73916947787011560000,
9,11,0,16483023079048102500,
9,12,0,3444615435294950400,
9,13,0,670448506004640000,
9,14,0,120668417976960000,
9,15,0,19915002576275625,
9,16,0,2984141905290000,
9,17,0,401201300600100,
9,18,0,47705267610000,
9,19,0,4928733005625,
9,20,0,432700840000,
9,21,0,31364410000,
9,22,0,1806590016,
9,23,0,78411025,
9,24,0,2371600,
9,25,0,44100,
9,26,0,400,
9,27,0,1,
10,0,0,2944259599975498885603600,
10,1,0,1059933455991179598817296,
10,2,0,370100731534110231818436,
10,3,0,125101653439058353102500,
10,4,0,40849519490304768360000,
10,5,0,12855083765836539240000,
10,6,0,3888662839165553120100,
10,7,0,1127482124965160372100,
10,8,0,312321918272897610000,
10,9,0,82358080713306090000,
10,10,0,20589520178326522500,
10,11,0,4857445984927644900,
10,12,0,1075697380745222400,
10,13,0,222251524947360000,
10,14,0,42540330946955625,
10,15,0,7481077970900625,
10,16,0,1196972475344100,
10,17,0,172216016072100,
10,18,0,21966328580625,
10,19,0,2440703175625,
10,20,0,231072490000,
10,21,0,18116083216,
10,22,0,1132255201,
10,23,0,53509225,
10,24,0,1768900,
10,25,0,36100,
10,26,0,361,
10,27,0,1,
11,0,0,471081535996079821696576,
11,1,0,177385557717532122942564,
11,2,0,64852697142807850248336,
11,3,0,22977854713296432202500,
11,4,0,7873435047506689440000,
11,5,0,2603154462581899196100,
11,6,0,828354214260117824400,
11,7,0,252980753801047064100,
11,8,0,73916947787011560000,
11,9,0,20589520178326522500,
11,10,0,5445717990022688400,
11,11,0,1361429497505672100,
11,12,0,320042195924198400,
11,13,0,70321771565375625,
11,14,0,14342421672022500,
11,15,0,2693188069524225,
11,16,0,461140406672400,
11,17,0,71170904601225,
11,18,0,9762812702500,
11,19,0,1169804480625,
11,20,0,119787978816,
11,21,0,10190296809,
11,22,0,693479556,
11,23,0,35820225,
11,24,0,1299600,
11,25,0,29241,
11,26,0,324,
11,27,0,1,
12,0,0,70321572263877618011524,
12,1,0,27725487387975545446404,
12,2,0,10624960019428270250436,
12,3,0,3950386681821932722500,
12,4,0,1422139205455895780100,
12,5,0,494616462647053824900,
12,6,0,165785573352613608900,
12,7,0,53404994776115852100,
12,8,0,16483023079048102500,
12,9,0,4857445984927644900,
12,10,0,1361429497505672100,
12,11,0,361297635242552100,
12,12,0,90324408810638025,
12,13,0,21147754404155625,
12,14,0,4605510959127225,
12,15,0,925483177280025,
12,16,0,169986706031025,
12,17,0,28214528710225,
12,18,0,4173746850625,
12,19,0,540917591841,
12,20,0,60101954649,
12,21,0,5567099769,
12,22,0,414081801,
12,23,0,23474025,
12,24,0,938961,
12,25,0,23409,
12,26,0,289,
12,27,0,1,
13,0,0,9736247971634759443456,
13,1,0,4023653498481711810816,
13,2,0,1618078384874263643136,
13,3,0,632061869091509235600,
13,4,0,239360707821636633600,
13,5,0,87688237145184057600,
13,6,0,31001538917654553600,
13,7,0,10549134770590785600,
13,8,0,3444615435294950400,
13,9,0,1075697380745222400,
13,10,0,320042195924198400,
13,11,0,90324408810638025,
13,12,0,24061445010950400,
13,13,0,6015361252737600,
13,14,0,1401915345465600,
13,15,0,302198588499600,
13,16,0,59693548345600,
13,17,0,10684791937600,
13,18,0,1709566710016,
13,19,0,240407818596,
13,20,0,29085255936,
13,21,0,2944581696,
13,22,0,240374016,
13,23,0,15023376,
13,24,0,665856,
13,25,0,18496,
13,26,0,256,
13,27,0,1,
14,0,0,1241868363728923398400,
14,1,0,538561592598682425600,
14,2,0,227542272872943324816,
14,3,0,93500276492826810000,
14,4,0,37296509182734240000,
14,5,0,14411872430727840000,
14,6,0,5382211617648360000,
14,7,0,1937596182353409600,
14,8,0,670448506004640000,
14,9,0,222251524947360000,
14,10,0,70321771565375625,
14,11,0,21147754404155625,
14,12,0,6015361252737600,
14,13,0,1609341595560000,
14,14,0,402335398890000,
14,15,0,93271169290000,
14,16,0,19868414760000,
14,17,0,3846525097536,
14,18,0,667799496100,
14,19,0,102252852900,
14,20,0,13521038400,
14,21,0,1502337600,
14,22,0,135210384,
14,23,0,9363600,
14,24,0,462400,
14,25,0,14400,
14,26,0,225,
14,27,0,1,
15,0,0,144798452879755494400,
15,1,0,65973795093338597136,
15,2,0,29321686708150487616,
15,3,0,12691173263569290000,
15,4,0,5339748575468160000,
15,5,0,2179573299708840000,
15,6,0,861153858823737600,
15,7,0,328519767942273600,
15,8,0,120668417976960000,
15,9,0,42540330946955625,
15,10,0,14342421672022500,
15,11,0,4605510959127225,
15,12,0,1401915345465600,
15,13,0,402335398890000,
15,14,0,108172480360000,
15,15,0,27043120090000,
15,16,0,6230734868736,
15,17,0,1308887012356,
15,18,0,247426656400,
15,19,0,41408180100,
15,20,0,6009350400,
15,21,0,736145424,
15,22,0,73410624,
15,23,0,5664400,
15,24,0,313600,
15,25,0,11025,
15,26,0,196,
15,27,0,1,
16,0,0,15294336585424174096,
16,1,0,7330421677037621904,
16,2,0,3431693250469136016,
16,3,0,1566697064677290000,
16,4,0,696309806523240000,
16,5,0,300692153184321600,
16,6,0,125895330571982400,
16,7,0,50982406595265600,
16,8,0,19915002576275625,
16,9,0,7481077970900625,
16,10,0,2693188069524225,
16,11,0,925483177280025,
16,12,0,302198588499600,
16,13,0,93271169290000,
16,14,0,27043120090000,
16,15,0,7312459672336,
16,16,0,1828114918084,
16,17,0,418151049316,
16,18,0,86394844900,
16,19,0,15868440900,
16,20,0,2538950544,
16,21,0,344622096,
16,22,0,38291344,
16,23,0,3312400,
16,24,0,207025,
16,25,0,8281,
16,26,0,169,
16,27,0,1,
17,0,0,1447984528797554944,
17,1,0,731011579981591104,
17,2,0,360967003701647616,
17,3,0,174077451630810000,
17,4,0,81851928277017600,
17,5,0,37456461988358400,
17,6,0,16647316439270400,
17,7,0,7169400927459225,
17,8,0,2984141905290000,
17,9,0,1196972475344100,
17,10,0,461140406672400,
17,11,0,169986706031025,
17,12,0,59693548345600,
17,13,0,19868414760000,
17,14,0,6230734868736,
17,15,0,1828114918084,
17,16,0,497634306624,
17,17,0,124408576656,
17,18,0,28210561600,
17,19,0,5712638724,
17,20,0,1012766976,
17,21,0,153165376,
17,22,0,19079424,
17,23,0,1863225,
17,24,0,132496,
17,25,0,6084,
17,26,0,144,
17,27,0,1,
18,0,0,121333883645778496,
18,1,0,64610957763164736,
18,2,0,33701394635724816,
18,3,0,17194589099859600,
18,4,0,8567546125881600,
18,5,0,4161829109817600,
18,6,0,1967114540187225,
18,7,0,902702926350225,
18,8,0,401201300600100,
18,9,0,172216016072100,
18,10,0,71170904601225,
18,11,0,28214528710225,
18,12,0,10684791937600,
18,13,0,3846525097536,
18,14,0,1308887012356,
18,15,0,418151049316,
18,16,0,124408576656,
18,17,0,34134779536,
18,18,0,8533694884,
18,19,0,1914762564,
18,20,0,378224704,
18,21,0,64128064,
18,22,0,9018009,
18,23,0,1002001,
18,24,0,81796,
18,25,0,4356,
18,26,0,121,
18,27,0,1,
19,0,0,8862957169158400,
19,1,0,4985413407651600,
19,2,0,2751134255977536,
19,3,0,1487421202410000,
19,4,0,786735181440000,
19,5,0,406428624005625,
19,6,0,204694541122500,
19,7,0,100300325150025,
19,8,0,47705267610000,
19,9,0,21966328580625,
19,10,0,9762812702500,
19,11,0,4173746850625,
19,12,0,1709566710016,
19,13,0,667799496100,
19,14,0,247426656400,
19,15,0,86394844900,
19,16,0,28210561600,
19,17,0,8533694884,
19,18,0,2363904400,
19,19,0,590976100,
19,20,0,130873600,
19,21,0,25050025,
19,22,0,4008004,
19,23,0,511225,
19,24,0,48400,
19,25,0,3025,
19,26,0,100,
19,27,0,1,
20,0,0,553934823072400,
20,1,0,329647743689616,
20,2,0,192769787832336,
20,3,0,110634634890000,
20,4,0,62231982125625,
20,5,0,34256731055625,
20,6,0,18422508701025,
20,7,0,9660316691025,
20,8,0,4928733005625,
20,9,0,2440703175625,
20,10,0,1169804480625,
20,11,0,540917591841,
20,12,0,240407818596,
20,13,0,102252852900,
20,14,0,41408180100,
20,15,0,15868440900,
20,16,0,5712638724,
20,17,0,1914762564,
20,18,0,590976100,
20,19,0,165636900,
20,20,0,41409225,
20,21,0,9018009,
20,22,0,1656369,
20,23,0,245025,
20,24,0,27225,
20,25,0,2025,
20,26,0,81,
20,27,0,1,
21,0,0,28940268307456,
21,1,0,18250394114304,
21,2,0,11328986612736,
21,3,0,6914664680625,
21,4,0,4144481640000,
21,5,0,2436034208400,
21,6,0,1401950721600,
21,7,0,788597280900,
21,8,0,432700840000,
21,9,0,231072490000,
21,10,0,119787978816,
21,11,0,60101954649,
21,12,0,29085255936,
21,13,0,13521038400,
21,14,0,6009350400,
21,15,0,2538950544,
21,16,0,1012766976,
21,17,0,378224704,
21,18,0,130873600,
21,19,0,41409225,
21,20,0,11778624,
21,21,0,2944656,
21,22,0,627264,
21,23,0,108900,
21,24,0,14400,
21,25,0,1296,
21,26,0,64,
21,27,0,1,
22,0,0,1226706874624,
22,1,0,821183940864,
22,2,0,542109710961,
22,3,0,352568750625,
22,4,0,225644000400,
22,5,0,141933027600,
22,6,0,87621920100,
22,7,0,53005852900,
22,8,0,31364410000,
22,9,0,18116083216,
22,10,0,10190296809,
22,11,0,5567099769,
22,12,0,2944581696,
22,13,0,1502337600,
22,14,0,736145424,
22,15,0,344622096,
22,16,0,153165376,
22,17,0,64128064,
22,18,0,25050025,
22,19,0,9018009,
22,20,0,2944656,
22,21,0,853776,
22,22,0,213444,
22,23,0,44100,
22,24,0,7056,
22,25,0,784,
22,26,0,49,
22,27,0,1,
23,0,0,40552293376,
23,1,0,28869747921,
23,2,0,20307960036,
23,3,0,14102750025,
23,4,0,9658958400,
23,5,0,6517332900,
23,6,0,4327008400,
23,7,0,2822796900,
23,8,0,1806590016,
23,9,0,1132255201,
23,10,0,693479556,
23,11,0,414081801,
23,12,0,240374016,
23,13,0,135210384,
23,14,0,73410624,
23,15,0,38291344,
23,16,0,19079424,
23,17,0,9018009,
23,18,0,4008004,
23,19,0,1656369,
23,20,0,627264,
23,21,0,213444,
23,22,0,63504,
23,23,0,15876,
23,24,0,3136,
23,25,0,441,
23,26,0,36,
23,27,0,1,
24,0,0,990046225,
24,1,0,751034025,
24,2,0,564110001,
24,3,0,419225625,
24,4,0,308002500,
24,5,0,223502500,
24,6,0,160022500,
24,7,0,112911876,
24,8,0,78411025,
24,9,0,53509225,
24,10,0,35820225,
24,11,0,23474025,
24,12,0,15023376,
24,13,0,9363600,
24,14,0,5664400,
24,15,0,3312400,
24,16,0,1863225,
24,17,0,1002001,
24,18,0,511225,
24,19,0,245025,
24,20,0,108900,
24,21,0,44100,
24,22,0,15876,
24,23,0,4900,
24,24,0,1225,
24,25,0,225,
24,26,0,25,
24,27,0,1,
25,0,0,16483600,
25,1,0,13351716,
25,2,0,10732176,
25,3,0,8555625,
25,4,0,6760000,
25,5,0,5290000,
25,6,0,4096576,
25,7,0,3136441,
25,8,0,2371600,
25,9,0,1768900,
25,10,0,1299600,
25,11,0,938961,
25,12,0,665856,
25,13,0,462400,
25,14,0,313600,
25,15,0,207025,
25,16,0,132496,
25,17,0,81796,
25,18,0,48400,
25,19,0,27225,
25,20,0,14400,
25,21,0,7056,
25,22,0,3136,
25,23,0,1225,
25,24,0,400,
25,25,0,100,
25,26,0,16,
25,27,0,1,
26,0,0,164836,
26,1,0,142884,
26,2,0,123201,
26,3,0,105625,
26,4,0,90000,
26,5,0,76176,
26,6,0,64009,
26,7,0,53361,
26,8,0,44100,
26,9,0,36100,
26,10,0,29241,
26,11,0,23409,
26,12,0,18496,
26,13,0,14400,
26,14,0,11025,
26,15,0,8281,
26,16,0,6084,
26,17,0,4356,
26,18,0,3025,
26,19,0,2025,
26,20,0,1296,
26,21,0,784,
26,22,0,441,
26,23,0,225,
26,24,0,100,
26,25,0,36,
26,26,0,9,
26,27,0,1,
27,0,0,784,
27,1,0,729,
27,2,0,676,
27,3,0,625,
27,4,0,576,
27,5,0,529,
27,6,0,484,
27,7,0,441,
27,8,0,400,
27,9,0,361,
27,10,0,324,
27,11,0,289,
27,12,0,256,
27,13,0,225,
27,14,0,196,
27,15,0,169,
27,16,0,144,
27,17,0,121,
27,18,0,100,
27,19,0,81,
27,20,0,64,
27,21,0,49,
27,22,0,36,
27,23,0,25,
27,24,0,16,
27,25,0,9,
27,26,0,4,
27,27,0,1,
28,0,0,1,
28,1,0,1,
28,2,0,1,
28,3,0,1,
28,4,0,1,
28,5,0,1,
28,6,0,1,
28,7,0,1,
28,8,0,1,
28,9,0,1,
28,10,0,1,
28,11,0,1,
28,12,0,1,
28,13,0,1,
28,14,0,1,
28,15,0,1,
28,16,0,1,
28,17,0,1,
28,18,0,1,
28,19,0,1,
28,20,0,1,
28,21,0,1,
28,22,0,1,
28,23,0,1,
28,24,0,1,
28,25,0,1,
28,26,0,1,
28,27,0,1,
