i,j,n_valid,denominator,fraction
7,4,0,263981815855227399056400,
7,5,0,72430384849166701328400,
7,6,0,19001665507723090592400,
7,7,0,4750416376930772648100,
7,8,0,1127482124965160372100,
7,9,0,252980753801047064100,
7,10,0,53404994776115852100,
7,11,0,10549134770590785600,
7,12,0,1937596182353409600,
7,13,0,328519767942273600,
7,14,0,50982406595265600,
7,15,0,7169400927459225,
7,16,0,902702926350225,
7,17,0,100300325150025,
7,18,0,9660316691025,
7,19,0,788597280900,
7,20,0,53005852900,
7,21,0,2822796900,
7,22,0,112911876,
7,23,0,3136441,
7,24,0,53361,
7,25,0,441,
7,26,0,1,
8,0,0,5945610106321713816080400,
8,1,0,1984806139196779525763136,
8,2,0,640756114151852894422500,
8,3,0,199608178340436596640000,
8,4,0,59859822189393968040000,
8,5,0,17235070755304390560000,
8,6,0,4750416376930772648100,
8,7,0,1249287673091590440000,
8,8,0,312321918272897610000,
8,9,0,73916947787011560000,
8,10,0,16483023079048102500,
8,11,0,3444615435294950400,
8,12,0,670448506004640000,
8,13,0,120668417976960000,
8,14,0,19915002576275625,
8,15,0,2984141905290000,
8,16,0,401201300600100,
8,17,0,47705267610000,
8,18,0,4928733005625,
8,19,0,432700840000,
8,20,0,31364410000,
8,21,0,1806590016,
8,22,0,78411025,
8,23,0,2371600,
8,24,0,44100,
8,25,0,400,
8,26,0,1,
9,0,0,1059933455991179598817296,
9,1,0,370100731534110231818436,
9,2,0,125101653439058353102500,
9,3,0,40849519490304768360000,
9,4,0,12855083765836539240000,
9,5,0,3888662839165553120100,
9,6,0,1127482124965160372100,
9,7,0,312321918272897610000,
9,8,0,82358080713306090000,
9,9,0,20589520178326522500,
9,10,0,4857445984927644900,
9,11,0,1075697380745222400,
9,12,0,222251524947360000,
9,13,0,42540330946955625,
9,14,0,7481077970900625,
9,15,0,1196972475344100,
9,16,0,172216016072100,
9,17,0,21966328580625,
9,18,0,2440703175625,
9,19,0,231072490000,
9,20,0,18116083216,
9,21,0,1132255201,
9,22,0,53509225,
9,23,0,1768900,
9,24,0,36100,
9,25,0,361,
9,26,0,1,
10,0,0,177385557717532122942564,
10,1,0,64852697142807850248336,
10,2,0,22977854713296432202500,
10,3,0,7873435047506689440000,
10,4,0,2603154462581899196100,
10,5,0,828354214260117824400,
10,6,0,252980753801047064100,
10,7,0,73916947787011560000,
10,8,0,20589520178326522500,
10,9,0,5445717990022688400,
10,10,0,1361429497505672100,
10,11,0,320042195924198400,
10,12,0,70321771565375625,
10,13,0,14342421672022500,
10,14,0,2693188069524225,
10,15,0,461140406672400,
10,16,0,71170904601225,
10,17,0,9762812702500,
10,18,0,1169804480625,
10,19,0,119787978816,
10,20,0,10190296809,
10,21,0,693479556,
10,22,0,35820225,
10,23,0,1299600,
10,24,0,29241,
10,25,0,324,
10,26,0,1,
11,0,0,27725487387975545446404,
11,1,0,10624960019428270250436,
11,2,0,3950386681821932722500,
11,3,0,1422139205455895780100,
11,4,0,494616462647053824900,
11,5,0,165785573352613608900,
11,6,0,53404994776115852100,
11,7,0,16483023079048102500,
11,8,0,4857445984927644900,
11,9,0,1361429497505672100,
11,10,0,361297635242552100,
11,11,0,90324408810638025,
11,12,0,21147754404155625,
11,13,0,4605510959127225,
11,14,0,925483177280025,
11,15,0,169986706031025,
11,16,0,28214528710225,
11,17,0,4173746850625,
11,18,0,540917591841,
11,19,0,60101954649,
11,20,0,5567099769,
11,21,0,414081801,
11,22,0,23474025,
11,23,0,938961,
11,24,0,23409,
11,25,0,289,
11,26,0,1,
12,0,0,4023653498481711810816,
12,1,0,1618078384874263643136,
12,2,0,632061869091509235600,
12,3,0,239360707821636633600,
12,4,0,87688237145184057600,
12,5,0,31001538917654553600,
12,6,0,10549134770590785600,
12,7,0,3444615435294950400,
12,8,0,1075697380745222400,
12,9,0,320042195924198400,
12,10,0,90324408810638025,
12,11,0,24061445010950400,
12,12,0,6015361252737600,
12,13,0,1401915345465600,
12,14,0,302198588499600,
12,15,0,59693548345600,
12,16,0,10684791937600,
12,17,0,1709566710016,
12,18,0,240407818596,
12,19,0,29085255936,
12,20,0,2944581696,
12,21,0,240374016,
12,22,0,15023376,
12,23,0,665856,
12,24,0,18496,
12,25,0,256,
12,26,0,1,
13,0,0,538561592598682425600,
13,1,0,227542272872943324816,
13,2,0,93500276492826810000,
13,3,0,37296509182734240000,
13,4,0,14411872430727840000,
13,5,0,5382211617648360000,
13,6,0,1937596182353409600,
13,7,0,670448506004640000,
13,8,0,222251524947360000,
13,9,0,70321771565375625,
13,10,0,21147754404155625,
13,11,0,6015361252737600,
13,12,0,1609341595560000,
13,13,0,402335398890000,
13,14,0,93271169290000,
13,15,0,19868414760000,
13,16,0,3846525097536,
13,17,0,667799496100,
13,18,0,102252852900,
13,19,0,13521038400,
13,20,0,1502337600,
13,21,0,135210384,
13,22,0,9363600,
13,23,0,462400,
13,24,0,14400,
13,25,0,225,
13,26,0,1,
14,0,0,65973795093338597136,
14,1,0,29321686708150487616,
14,2,0,12691173263569290000,
14,3,0,5339748575468160000,
14,4,0,2179573299708840000,
14,5,0,861153858823737600,
14,6,0,328519767942273600,
14,7,0,120668417976960000,
14,8,0,42540330946955625,
14,9,0,14342421672022500,
14,10,0,4605510959127225,
14,11,0,1401915345465600,
14,12,0,402335398890000,
14,13,0,108172480360000,
14,14,0,27043120090000,
14,15,0,6230734868736,
14,16,0,1308887012356,
14,17,0,247426656400,
14,18,0,41408180100,
14,19,0,6009350400,
14,20,0,736145424,
14,21,0,73410624,
14,22,0,5664400,
14,23,0,313600,
14,24,0,11025,
14,25,0,196,
14,26,0,1,
15,0,0,7330421677037621904,
15,1,0,3431693250469136016,
15,2,0,1566697064677290000,
15,3,0,696309806523240000,
15,4,0,300692153184321600,
15,5,0,125895330571982400,
15,6,0,50982406595265600,
15,7,0,19915002576275625,
15,8,0,7481077970900625,
15,9,0,2693188069524225,
15,10,0,925483177280025,
15,11,0,302198588499600,
15,12,0,93271169290000,
15,13,0,27043120090000,
15,14,0,7312459672336,
15,15,0,1828114918084,
15,16,0,418151049316,
15,17,0,86394844900,
15,18,0,15868440900,
15,19,0,2538950544,
15,20,0,344622096,
15,21,0,38291344,
15,22,0,3312400,
15,23,0,207025,
15,24,0,8281,
15,25,0,169,
15,26,0,1,
16,0,0,731011579981591104,
16,1,0,360967003701647616,
16,2,0,174077451630810000,
16,3,0,81851928277017600,
16,4,0,37456461988358400,
16,5,0,16647316439270400,
16,6,0,7169400927459225,
16,7,0,2984141905290000,
16,8,0,1196972475344100,
16,9,0,461140406672400,
16,10,0,169986706031025,
16,11,0,59693548345600,
16,12,0,19868414760000,
16,13,0,6230734868736,
16,14,0,1828114918084,
16,15,0,497634306624,
16,16,0,124408576656,
16,17,0,28210561600,
16,18,0,5712638724,
16,19,0,1012766976,
16,20,0,153165376,
16,21,0,19079424,
16,22,0,1863225,
16,23,0,132496,
16,24,0,6084,
16,25,0,144,
16,26,0,1,
17,0,0,64610957763164736,
17,1,0,33701394635724816,
17,2,0,17194589099859600,
17,3,0,8567546125881600,
17,4,0,4161829109817600,
17,5,0,1967114540187225,
17,6,0,902702926350225,
17,7,0,401201300600100,
17,8,0,172216016072100,
17,9,0,71170904601225,
17,10,0,28214528710225,
17,11,0,10684791937600,
17,12,0,3846525097536,
17,13,0,1308887012356,
17,14,0,418151049316,
17,15,0,124408576656,
17,16,0,34134779536,
17,17,0,8533694884,
17,18,0,1914762564,
17,19,0,378224704,
17,20,0,64128064,
17,21,0,9018009,
17,22,0,1002001,
17,23,0,81796,
17,24,0,4356,
17,25,0,121,
17,26,0,1,
18,0,0,4985413407651600,
18,1,0,2751134255977536,
18,2,0,1487421202410000,
18,3,0,786735181440000,
18,4,0,406428624005625,
18,5,0,204694541122500,
18,6,0,100300325150025,
18,7,0,47705267610000,
18,8,0,21966328580625,
18,9,0,9762812702500,
18,10,0,4173746850625,
18,11,0,1709566710016,
18,12,0,667799496100,
18,13,0,247426656400,
18,14,0,86394844900,
18,15,0,28210561600,
18,16,0,8533694884,
18,17,0,2363904400,
18,18,0,590976100,
18,19,0,130873600,
18,20,0,25050025,
18,21,0,4008004,
18,22,0,511225,
18,23,0,48400,
18,24,0,3025,
18,25,0,100,
18,26,0,1,
19,0,0,329647743689616,
19,1,0,192769787832336,
19,2,0,110634634890000,
19,3,0,62231982125625,
19,4,0,34256731055625,
19,5,0,18422508701025,
19,6,0,9660316691025,
19,7,0,4928733005625,
19,8,0,2440703175625,
19,9,0,1169804480625,
19,10,0,540917591841,
19,11,0,240407818596,
19,12,0,102252852900,
19,13,0,41408180100,
19,14,0,15868440900,
19,15,0,5712638724,
19,16,0,1914762564,
19,17,0,590976100,
19,18,0,165636900,
19,19,0,41409225,
19,20,0,9018009,
19,21,0,1656369,
19,22,0,245025,
19,23,0,27225,
19,24,0,2025,
19,25,0,81,
19,26,0,1,
20,0,0,18250394114304,
20,1,0,11328986612736,
20,2,0,6914664680625,
20,3,0,4144481640000,
20,4,0,2436034208400,
20,5,0,1401950721600,
20,6,0,788597280900,
20,7,0,432700840000,
20,8,0,231072490000,
20,9,0,119787978816,
20,10,0,60101954649,
20,11,0,29085255936,
20,12,0,13521038400,
20,13,0,6009350400,
20,14,0,2538950544,
20,15,0,1012766976,
20,16,0,378224704,
20,17,0,130873600,
20,18,0,41409225,
20,19,0,11778624,
20,20,0,2944656,
20,21,0,627264,
20,22,0,108900,
20,23,0,14400,
20,24,0,1296,
20,25,0,64,
20,26,0,1,
21,0,0,821183940864,
21,1,0,542109710961,
21,2,0,352568750625,
21,3,0,225644000400,
21,4,0,141933027600,
21,5,0,87621920100,
21,6,0,53005852900,
21,7,0,31364410000,
21,8,0,18116083216,
21,9,0,10190296809,
21,10,0,5567099769,
21,11,0,2944581696,
21,12,0,1502337600,
21,13,0,736145424,
21,14,0,344622096,
21,15,0,153165376,
21,16,0,64128064,
21,17,0,25050025,
21,18,0,9018009,
21,19,0,2944656,
21,20,0,853776,
21,21,0,213444,
21,22,0,44100,
21,23,0,7056,
21,24,0,784,
21,25,0,49,
21,26,0,1,
22,0,0,28869747921,
22,1,0,20307960036,
22,2,0,14102750025,
22,3,0,9658958400,
22,4,0,6517332900,
22,5,0,4327008400,
22,6,0,2822796900,
22,7,0,1806590016,
22,8,0,1132255201,
22,9,0,693479556,
22,10,0,414081801,
22,11,0,240374016,
22,12,0,135210384,
22,13,0,73410624,
22,14,0,38291344,
22,15,0,19079424,
22,16,0,9018009,
22,17,0,4008004,
22,18,0,1656369,
22,19,0,627264,
22,20,0,213444,
22,21,0,63504,
22,22,0,15876,
22,23,0,3136,
22,24,0,441,
22,25,0,36,
22,26,0,1,
23,0,0,751034025,
23,1,0,564110001,
23,2,0,419225625,
23,3,0,308002500,
23,4,0,223502500,
23,5,0,160022500,
23,6,0,112911876,
23,7,0,78411025,
23,8,0,53509225,
23,9,0,35820225,
23,10,0,23474025,
23,11,0,15023376,
23,12,0,9363600,
23,13,0,5664400,
23,14,0,3312400,
23,15,0,1863225,
23,16,0,1002001,
23,17,0,511225,
23,18,0,245025,
23,19,0,108900,
23,20,0,44100,
23,21,0,15876,
23,22,0,4900,
23,23,0,1225,
23,24,0,225,
23,25,0,25,
23,26,0,1,
24,0,0,13351716,
24,1,0,10732176,
24,2,0,8555625,
24,3,0,6760000,
24,4,0,5290000,
24,5,0,4096576,
24,6,0,3136441,
24,7,0,2371600,
24,8,0,1768900,
24,9,0,1299600,
24,10,0,938961,
24,11,0,665856,
24,12,0,462400,
24,13,0,313600,
24,14,0,207025,
24,15,0,132496,
24,16,0,81796,
24,17,0,48400,
24,18,0,27225,
24,19,0,14400,
24,20,0,7056,
24,21,0,3136,
24,22,0,1225,
24,23,0,400,
24,24,0,100,
24,25,0,16,
24,26,0,1,
25,0,0,142884,
25,1,0,123201,
25,2,0,105625,
25,3,0,90000,
25,4,0,76176,
25,5,0,64009,
25,6,0,53361,
25,7,0,44100,
25,8,0,36100,
25,9,0,29241,
25,10,0,23409,
25,11,0,18496,
25,12,0,14400,
25,13,0,11025,
25,14,0,8281,
25,15,0,6084,
25,16,0,4356,
25,17,0,3025,
25,18,0,2025,
25,19,0,1296,
25,20,0,784,
25,21,0,441,
25,22,0,225,
25,23,0,100,
25,24,0,36,
25,25,0,9,
25,26,0,1,
26,0,0,729,
26,1,0,676,
26,2,0,625,
26,3,0,576,
26,4,0,529,
26,5,0,484,
26,6,0,441,
26,7,0,400,
26,8,0,361,
26,9,0,324,
26,10,0,289,
26,11,0,256,
26,12,0,225,
26,13,0,196,
26,14,0,169,
26,15,0,144,
26,16,0,121,
26,17,0,100,
26,18,0,81,
26,19,0,64,
26,20,0,49,
26,21,0,36,
26,22,0,25,
26,23,0,16,
26,24,0,9,
26,25,0,4,
26,26,0,1,
27,0,0,1,
27,1,0,1,
27,2,0,1,
27,3,0,1,
27,4,0,1,
27,5,0,1,
27,6,0,1,
27,7,0,1,
27,8,0,1,
27,9,0,1,
27,10,0,1,
27,11,0,1,
27,12,0,1,
27,13,0,1,
27,14,0,1,
27,15,0,1,
27,16,0,1,
27,17,0,1,
27,18,0,1,
27,19,0,1,
27,20,0,1,
27,21,0,1,
27,22,0,1,
27,23,0,1,
27,24,0,1,
27,25,0,1,
27,26,0,1,
