i,j,n_valid,denominator,fraction
0,0,50,100,0.5
0,1,8,16,0.5
0,2,0,1,0.0
1,0,18,36,0.5
1,1,4,9,0.4444444444444444
1,2,0,1,0.0
2,0,4,9,0.4444444444444444
2,1,2,4,0.5
2,2,0,1,0.0
3,0,0,1,0.0
3,1,0,1,0.0
3,2,0,1,0.0
