i,j,n_valid,denominator,fraction
0,0,196,1225,0.16
0,1,36,225,0.16
0,2,4,25,0.16
0,3,0,1,0.0
1,0,64,400,0.16
1,1,16,100,0.16
1,2,4,16,0.25
1,3,0,1,0.0
2,0,16,100,0.16
2,1,4,36,0.1111111111111111
2,2,1,9,0.1111111111111111
2,3,0,1,0.0
3,0,4,16,0.25
3,1,4,9,0.4444444444444444
3,2,1,4,0.25
3,3,0,1,0.0
4,0,0,1,0.0
4,1,0,1,0.0
4,2,0,1,0.0
4,3,0,1,0.0
